"Dist Code","Year","State Code","State Name","Dist Name","RICE AREA (1000 ha)","RICE PRODUCTION (1000 tons)","RICE YIELD (Kg per ha)","WHEAT AREA (1000 ha)","WHEAT PRODUCTION (1000 tons)","WHEAT YIELD (Kg per ha)","KHARIF SORGHUM AREA (1000 ha)","KHARIF SORGHUM PRODUCTION (1000 tons)","KHARIF SORGHUM YIELD (Kg per ha)","RABI SORGHUM AREA (1000 ha)","RABI SORGHUM PRODUCTION (1000 tons)","RABI SORGHUM YIELD (Kg per ha)","SORGHUM AREA (1000 ha)","SORGHUM PRODUCTION (1000 tons)","SORGHUM YIELD (Kg per ha)","PEARL MILLET AREA (1000 ha)","PEARL MILLET PRODUCTION (1000 tons)","PEARL MILLET YIELD (Kg per ha)","MAIZE AREA (1000 ha)","MAIZE PRODUCTION (1000 tons)","MAIZE YIELD (Kg per ha)","FINGER MILLET AREA (1000 ha)","FINGER MILLET PRODUCTION (1000 tons)","FINGER MILLET YIELD (Kg per ha)","BARLEY AREA (1000 ha)","BARLEY PRODUCTION (1000 tons)","BARLEY YIELD (Kg per ha)","CHICKPEA AREA (1000 ha)","CHICKPEA PRODUCTION (1000 tons)","CHICKPEA YIELD (Kg per ha)","PIGEONPEA AREA (1000 ha)","PIGEONPEA PRODUCTION (1000 tons)","PIGEONPEA YIELD (Kg per ha)","MINOR PULSES AREA (1000 ha)","MINOR PULSES PRODUCTION (1000 tons)","MINOR PULSES YIELD (Kg per ha)","GROUNDNUT AREA (1000 ha)","GROUNDNUT PRODUCTION (1000 tons)","GROUNDNUT YIELD (Kg per ha)","SESAMUM AREA (1000 ha)","SESAMUM PRODUCTION (1000 tons)","SESAMUM YIELD (Kg per ha)","RAPESEED AND MUSTARD AREA (1000 ha)","RAPESEED AND MUSTARD PRODUCTION (1000 tons)","RAPESEED AND MUSTARD YIELD (Kg per ha)","SAFFLOWER AREA (1000 ha)","SAFFLOWER PRODUCTION (1000 tons)","SAFFLOWER YIELD (Kg per ha)","CASTOR AREA (1000 ha)","CASTOR PRODUCTION (1000 tons)","CASTOR YIELD (Kg per ha)","LINSEED AREA (1000 ha)","LINSEED PRODUCTION (1000 tons)","LINSEED YIELD (Kg per ha)","SUNFLOWER AREA (1000 ha)","SUNFLOWER PRODUCTION (1000 tons)","SUNFLOWER YIELD (Kg per ha)","SOYABEAN AREA (1000 ha)","SOYABEAN PRODUCTION (1000 tons)","SOYABEAN YIELD (Kg per ha)","OILSEEDS AREA (1000 ha)","OILSEEDS PRODUCTION (1000 tons)","OILSEEDS YIELD (Kg per ha)","SUGARCANE AREA (1000 ha)","SUGARCANE PRODUCTION (1000 tons)","SUGARCANE YIELD (Kg per ha)","COTTON AREA (1000 ha)","COTTON PRODUCTION (1000 tons)","COTTON YIELD (Kg per ha)","FRUITS AREA (1000 ha)","VEGETABLES AREA (1000 ha)","FRUITS AND VEGETABLES AREA (1000 ha)","POTATOES AREA (1000 ha)","ONION AREA (1000 ha)","FODDER AREA (1000 ha)"
"121","1966","3","Gujarat","Ahmedabad","37.0","37.0","1000.0","103.0","74.0","718.45","98.3","9.8","99.69","3.7","2.6","702.7","102.0","12.4","121.57","81.0","43.0","530.86","0.2","0.1","500.0","1.0","0.0","0.0","0.0","0.0","0.0","5.0","2.0","400.0","3.0","1.0","333.33","5.62","0.8","142.35","24.0","9.0","375.0","5.9","1.2","203.39","2.8","1.0","357.14","0.0","0.0","0.0","3.7","0.9","243.24","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","37.51","-1.0","-1.0","0.1","0.6","6000.0","217.0","29.0","133.64","1.81","4.71","6.52","0.04","0.08","36.56"
"121","1967","3","Gujarat","Ahmedabad","46.0","50.0","1086.96","109.0","95.0","871.56","111.1","20.9","188.12","3.9","3.1","794.87","115.0","24.0","208.7","95.0","55.0","578.95","0.2","0.2","1000.0","1.0","0.0","0.0","0.0","0.0","0.0","2.0","1.0","500.0","5.0","1.0","200.0","7.34","1.8","245.23","20.0","10.0","500.0","6.0","1.1","183.33","2.3","0.8","347.83","2.1","0.0","0.0","3.9","1.6","410.26","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","33.47","-1.0","-1.0","0.1","0.7","7000.0","176.0","25.0","142.05","1.88","3.89","5.77","0.12","0.16","52.2"
"121","1968","3","Gujarat","Ahmedabad","36.9","37.0","1002.71","85.2","54.0","633.8","97.0","5.3","54.64","0.8","0.1","125.0","97.8","5.4","55.21","93.5","45.0","481.28","0.1","0.0","0.0","0.2","0.0","0.0","0.0","0.0","0.0","2.3","1.0","434.78","3.3","1.0","303.03","6.82","-1.0","-1.0","19.2","6.0","312.5","4.6","0.8","173.91","0.7","0.2","285.71","0.7","0.0","0.0","3.7","1.8","486.49","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","29.03","-1.0","-1.0","0.3","1.2","4000.0","238.2","32.0","134.34","1.98","3.57","5.54","0.06","0.0","45.14"
"121","1969","3","Gujarat","Ahmedabad","31.6","21.0","664.56","62.3","70.2","1126.81","114.2","14.7","128.72","1.1","0.8","727.27","115.3","15.5","134.43","110.8","99.2","895.31","0.1","0.0","0.0","0.8","0.2","250.0","0.0","0.0","0.0","1.0","0.5","500.0","2.7","0.6","222.22","6.3","0.61","96.83","8.5","5.4","635.29","2.9","1.0","344.83","0.7","0.2","285.71","2.1","0.0","0.0","2.5","0.9","360.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","17.92","7.57","422.43","0.4","1.3","3250.0","251.5","36.9","146.72","1.66","3.51","5.17","0.0","0.1","44.53"
"121","1970","3","Gujarat","Ahmedabad","49.6","61.1","1231.85","131.8","104.6","793.63","85.2","26.8","314.55","1.2","1.0","833.33","86.4","27.8","321.76","109.4","92.1","841.86","0.1","0.1","1000.0","0.7","0.0","0.0","0.0","0.0","0.0","2.4","3.1","1291.67","3.1","1.0","322.58","8.9","0.97","108.99","8.4","8.2","976.19","4.1","1.7","414.63","0.3","0.1","333.33","1.3","0.0","0.0","2.7","3.0","1111.11","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","17.7","-1.0","-1.0","0.3","1.2","4000.0","191.8","29.3","152.76","1.46","3.5","4.96","0.0","0.2","54.18"
"121","1971","3","Gujarat","Ahmedabad","41.0","40.5","987.8","86.4","101.3","1172.45","73.3","16.4","223.74","1.2","1.0","833.33","74.5","17.4","233.56","84.6","70.5","833.33","0.1","0.2","2000.0","0.4","0.2","500.0","0.0","0.0","0.0","3.1","1.9","612.9","1.5","0.9","600.0","9.24","0.77","83.33","11.5","9.2","800.0","4.1","1.1","268.29","0.3","0.2","666.67","2.5","0.0","0.0","3.1","3.0","967.74","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","24.96","15.44","618.59","0.4","1.5","3750.0","285.2","31.4","110.1","1.52","3.69","5.2","0.1","0.1","22.66"
"121","1972","3","Gujarat","Ahmedabad","31.7","15.5","488.96","51.5","44.9","871.84","78.1","7.7","98.59","0.0","0.0","0.0","78.1","7.7","98.59","101.1","46.7","461.92","0.0","0.0","0.0","0.3","0.0","0.0","0.0","0.0","0.0","0.9","0.6","666.67","2.7","0.7","259.26","6.67","0.71","106.45","11.5","3.7","321.74","3.3","0.5","151.52","0.0","0.0","0.0","0.0","0.0","0.0","3.1","3.4","1096.77","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","19.46","7.61","391.06","0.5","1.7","3400.0","288.7","26.8","92.83","1.46","3.13","4.59","0.0","0.1","36.82"
"121","1973","3","Gujarat","Ahmedabad","33.1","33.6","1015.11","137.0","125.7","917.52","70.8","23.1","326.27","0.0","0.0","0.0","70.8","23.1","326.27","103.0","59.4","576.7","0.1","0.0","0.0","1.1","0.1","90.91","0.0","0.0","0.0","5.5","4.8","872.73","3.4","1.5","441.18","8.83","0.07","7.93","4.9","4.2","857.14","4.7","1.1","234.04","0.3","0.1","333.33","0.0","0.0","0.0","2.5","2.4","960.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","21.35","10.8","505.85","0.7","2.5","3571.43","188.8","29.6","156.78","1.46","6.6","8.06","0.0","0.26","51.91"
"121","1974","3","Gujarat","Ahmedabad","16.4","6.0","365.85","50.0","60.9","1218.0","66.9","3.2","47.83","2.2","2.3","1045.45","69.1","5.5","79.59","77.6","28.4","365.98","0.2","0.1","500.0","1.4","0.1","71.43","0.0","0.0","0.0","0.2","0.1","500.0","2.2","0.4","181.82","8.3","0.54","65.06","8.9","5.1","573.03","4.5","0.6","133.33","0.3","0.1","333.33","0.0","0.0","0.0","4.7","3.2","680.85","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","19.96","9.06","453.91","1.0","2.7","2700.0","242.6","31.7","130.67","1.36","5.82","7.18","0.0","0.16","44.62"
"121","1975","3","Gujarat","Ahmedabad","40.7","57.1","1402.95","115.3","100.1","868.17","57.2","13.4","234.27","0.8","0.7","875.0","58.0","14.1","243.1","89.8","44.1","491.09","0.2","0.3","1500.0","1.4","0.1","71.43","0.0","0.0","0.0","5.3","3.2","603.77","3.3","1.0","303.03","10.9","3.11","285.32","8.1","7.9","975.31","3.8","1.4","368.42","0.6","0.3","500.0","0.0","0.0","0.0","4.9","3.3","673.47","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","21.2","-1.0","-1.0","1.1","5.0","4545.45","194.8","30.4","156.06","1.26","5.69","6.95","0.0","0.2","41.88"
"121","1976","3","Gujarat","Ahmedabad","46.2","60.9","1318.18","118.2","70.6","597.29","55.2","15.7","284.42","1.2","1.1","916.67","56.4","16.8","297.87","68.5","41.4","604.38","0.4","0.3","750.0","1.2","0.3","250.0","0.0","0.0","0.0","9.6","5.4","562.5","3.9","2.6","666.67","12.0","5.33","444.17","15.0","10.6","706.67","4.1","0.9","219.51","1.0","0.6","600.0","0.0","0.0","0.0","5.5","5.7","1036.36","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","30.47","18.96","622.25","1.3","7.1","5461.54","181.5","23.0","126.72","1.42","7.37","8.79","0.0","0.22","43.99"
"121","1977","3","Gujarat","Ahmedabad","37.8","55.8","1476.19","95.8","75.5","788.1","53.9","8.9","165.12","0.3","0.4","1333.33","54.2","9.3","171.59","64.4","37.5","582.3","0.3","0.3","1000.0","1.0","0.3","300.0","0.0","0.0","0.0","6.3","2.9","460.32","4.0","1.7","425.0","10.21","4.91","480.9","11.8","8.5","720.34","3.2","0.9","281.25","1.7","0.7","411.76","0.0","0.0","0.0","4.7","4.1","872.34","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","30.0","21.59","719.67","1.4","6.8","4857.14","216.2","32.8","151.71","1.68","6.37","8.05","0.0","0.16","59.77"
"121","1978","3","Gujarat","Ahmedabad","31.2","27.5","881.41","106.3","106.4","1000.94","89.6","35.6","397.32","0.0","0.0","0.0","89.6","35.6","397.32","69.9","71.6","1024.32","0.2","0.2","1000.0","0.7","0.0","0.0","0.0","0.0","0.0","4.1","2.6","634.15","5.0","2.9","580.0","10.96","5.61","511.86","11.6","6.5","560.34","3.6","1.0","277.78","4.4","1.1","250.0","0.0","0.0","0.0","3.9","4.2","1076.92","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","29.75","21.17","711.6","1.2","3.3","2750.0","182.8","28.5","155.91","1.78","6.59","8.37","0.0","0.16","65.33"
"121","1979","3","Gujarat","Ahmedabad","35.4","26.6","751.41","106.0","79.7","751.89","56.7","15.6","275.13","0.0","0.0","0.0","56.7","15.6","275.13","76.3","78.0","1022.28","0.1","0.1","1000.0","0.4","0.0","0.0","0.0","0.0","0.0","6.8","2.6","382.35","4.3","2.5","581.4","14.61","8.77","600.27","11.3","6.0","530.97","3.3","1.1","333.33","4.9","1.8","367.35","0.0","0.0","0.0","4.9","5.1","1040.82","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","27.87","21.74","780.05","1.2","3.2","2666.67","178.4","23.1","129.48","2.55","6.79","9.35","0.0","0.1","75.31"
"121","1980","3","Gujarat","Ahmedabad","36.8","53.7","1459.24","91.8","91.6","997.82","41.2","9.0","218.45","0.0","0.0","0.0","41.2","9.0","218.45","77.3","78.0","1009.06","0.2","0.2","1000.0","0.2","0.0","0.0","0.0","0.0","0.0","8.1","4.2","518.52","5.3","3.7","698.11","18.26","16.62","910.19","11.3","5.3","469.03","3.2","0.9","281.25","4.6","1.5","326.09","0.0","0.0","0.0","10.0","11.8","1180.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","31.43","27.01","859.37","1.6","4.5","2812.5","163.4","22.2","135.86","2.74","6.67","9.41","0.0","0.1","47.19"
"121","1981","3","Gujarat","Ahmedabad","38.4","72.5","1888.02","36.2","69.1","1908.84","41.9","16.7","398.57","0.0","0.0","0.0","41.9","16.7","398.57","74.8","69.7","931.82","0.2","0.2","1000.0","0.2","0.0","0.0","0.0","0.0","0.0","9.9","7.9","797.98","5.4","5.4","1000.0","21.88","19.11","873.4","11.7","6.9","589.74","3.7","1.3","351.35","4.3","6.6","1534.88","0.0","0.0","0.0","16.9","17.4","1029.59","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","33.46","31.57","943.51","1.9","5.0","2631.58","159.1","27.2","170.96","3.0","7.61","10.6","0.0","0.1","65.6"
"121","1982","3","Gujarat","Ahmedabad","35.3","46.1","1305.95","38.0","71.5","1881.58","59.2","7.7","130.07","0.0","0.0","0.0","59.2","7.7","130.07","74.3","65.8","885.6","0.3","0.2","666.67","0.0","0.0","0.0","0.0","0.0","0.0","9.6","5.3","552.08","6.9","4.2","608.7","10.01","6.92","691.31","11.8","4.8","406.78","4.5","1.0","222.22","3.7","4.4","1189.19","0.0","0.0","0.0","25.7","30.0","1167.32","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","36.89","40.7","1103.28","2.0","6.7","3350.0","155.5","20.0","128.62","3.45","7.04","10.49","0.0","0.1","57.33"
"121","1983","3","Gujarat","Ahmedabad","52.9","87.9","1661.63","106.5","89.2","837.56","70.7","11.6","164.07","0.0","0.0","0.0","70.7","11.6","164.07","74.0","71.6","967.57","0.3","0.5","1666.67","0.0","0.0","0.0","0.0","0.0","0.0","7.4","5.2","702.7","5.5","3.5","636.36","21.31","14.52","681.37","12.3","6.9","560.98","4.5","1.0","222.22","11.4","15.7","1377.19","0.0","0.0","0.0","25.6","30.7","1199.22","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","39.65","35.99","907.69","1.2","9.1","7583.33","145.4","18.7","128.61","2.97","8.45","11.42","0.1","0.1","60.0"
"121","1984","3","Gujarat","Ahmedabad","56.5","99.5","1761.06","97.7","110.4","1129.99","65.0","11.5","176.92","0.0","0.0","0.0","65.0","11.5","176.92","75.7","75.6","998.68","0.6","0.6","1000.0","0.0","0.0","0.0","0.0","0.0","0.0","15.4","7.7","500.0","6.8","6.4","941.18","15.8","9.78","618.99","2.5","2.2","880.0","4.6","2.2","478.26","11.1","12.2","1099.1","0.0","0.0","0.0","31.2","44.4","1423.08","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","48.6","44.57","917.08","0.6","4.1","6833.33","137.4","21.2","154.29","2.65","7.67","10.32","0.0","0.1","49.59"
"121","1985","3","Gujarat","Ahmedabad","48.5","67.8","1397.94","80.1","77.8","971.29","60.7","4.0","65.9","0.0","0.0","0.0","60.7","4.0","65.9","66.7","39.0","584.71","0.8","0.4","500.0","0.0","0.0","0.0","0.0","0.0","0.0","15.3","6.6","431.37","7.1","3.0","422.54","15.95","4.29","268.97","1.2","0.7","583.33","4.4","0.8","181.82","9.9","7.6","767.68","0.0","0.0","0.0","26.9","16.7","620.82","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","37.11","19.74","531.93","0.4","2.5","6250.0","146.2","25.3","173.05","2.85","7.09","9.95","0.0","0.1","56.84"
"121","1986","3","Gujarat","Ahmedabad","38.0","20.0","526.32","39.0","62.0","1589.74","45.5","5.6","123.08","0.0","0.0","0.0","45.5","5.6","123.08","70.0","76.0","1085.71","0.2","0.2","1000.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","1.0","500.0","6.0","3.0","500.0","19.89","3.45","173.45","0.4","0.4","1000.0","4.3","0.4","93.02","10.3","13.0","1262.14","0.0","0.0","0.0","28.9","12.3","425.61","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","35.87","20.9","582.66","0.3","2.6","8666.67","131.0","6.6","50.38","2.8","6.72","9.51","0.4","0.1","53.72"
"121","1987","3","Gujarat","Ahmedabad","6.0","9.0","1500.0","20.0","31.0","1550.0","26.4","1.6","60.61","0.0","0.0","0.0","26.4","1.6","60.61","40.0","22.0","550.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","2.0","1.0","500.0","5.7","3.35","587.72","0.1","0.1","1000.0","0.5","0.2","400.0","22.2","20.6","927.93","0.0","0.0","0.0","12.9","10.0","775.19","0.0","0.0","0.0","0.0","0.0","0.0","0.3","0.5","1666.67","31.7","26.48","835.33","0.3","2.5","8333.33","27.0","5.4","200.0","2.55","3.96","6.51","0.1","0.1","97.42"
"121","1988","3","Gujarat","Ahmedabad","65.4","146.2","2235.47","108.9","125.0","1147.84","45.1","16.4","363.64","0.0","0.0","0.0","45.1","16.4","363.64","71.8","76.7","1068.25","0.5","0.7","1400.0","0.0","0.0","0.0","0.0","0.0","0.0","22.6","9.9","438.05","3.3","2.5","757.58","3.22","3.25","1009.32","0.5","0.7","1400.0","4.0","1.6","400.0","16.9","24.4","1443.79","0.0","0.0","0.0","22.0","30.0","1363.64","0.0","0.0","0.0","0.0","0.0","0.0","0.6","0.3","500.0","35.99","43.28","1202.56","0.2","2.0","10000.0","93.4","11.4","122.06","2.65","6.76","9.41","0.8","0.1","122.12"
"121","1989","3","Gujarat","Ahmedabad","61.3","78.4","1278.96","87.2","81.8","938.07","86.4","20.1","232.64","16.2","5.5","339.51","102.6","25.6","249.51","73.0","70.7","968.49","0.8","1.2","1500.0","0.0","0.0","0.0","0.0","0.0","0.0","19.3","7.3","378.24","4.3","3.6","837.21","1.58","2.17","1373.42","0.5","0.4","800.0","7.9","3.3","417.72","23.9","24.1","1008.37","0.0","0.0","0.0","32.0","44.2","1381.25","0.0","0.0","0.0","0.0","0.0","0.0","0.9","0.2","222.22","47.72","53.64","1124.06","0.2","2.1","10500.0","156.8","32.9","209.82","2.6","8.15","10.74","0.86","0.1","73.77"
"121","1990","3","Gujarat","Ahmedabad","63.26","113.65","1796.5","76.34","106.57","1395.99","37.0","12.6","340.54","0.0","0.0","0.0","37.0","12.6","340.54","81.19","67.98","837.24","0.98","1.34","1367.45","0.0","0.0","0.0","1.4","1.7","1214.29","17.7","9.8","553.67","4.75","4.09","861.38","8.44","4.11","487.09","1.1","1.0","909.09","7.12","1.0","140.49","11.54","10.1","875.13","1.6","1.2","750.0","24.26","36.4","1500.43","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.1","500.0","51.02","54.2","1062.35","0.4","2.6","6500.0","113.06","33.51","296.42","2.85","7.18","10.03","1.36","0.1","94.36"
"121","1991","3","Gujarat","Ahmedabad","77.65","57.09","735.28","81.3","97.55","1199.85","29.6","2.2","74.32","0.0","0.0","0.0","29.6","2.2","74.32","69.85","36.69","525.32","1.44","1.44","1000.0","0.0","0.0","0.0","0.98","1.18","1204.71","12.1","3.9","322.31","5.7","3.38","592.98","9.19","3.09","336.96","0.6","0.3","500.0","4.82","1.0","207.56","11.12","12.01","1080.02","1.4","1.4","1000.0","26.32","31.56","1198.99","0.0","0.0","0.0","0.1","0.1","1000.0","0.0","0.0","0.0","48.36","49.87","1031.2","0.6","4.2","7000.0","147.92","20.4","137.94","3.37","9.39","12.76","1.56","0.0","104.9"
"121","1992","3","Gujarat","Ahmedabad","74.44","92.89","1247.79","85.32","96.01","1125.24","37.4","4.2","112.3","0.0","0.0","0.0","37.4","4.2","112.3","72.28","104.36","1443.9","0.48","0.69","1457.02","0.0","0.0","0.0","0.78","0.78","1000.0","16.7","9.0","538.92","6.11","5.15","843.12","9.85","6.25","634.99","0.42","0.48","1141.15","7.36","4.1","557.14","11.69","15.59","1333.16","1.66","1.56","939.72","25.0","32.79","1311.76","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.1","1000.0","51.43","59.22","1151.46","0.7","5.0","7142.86","154.32","25.44","164.87","3.41","9.4","12.81","2.46","0.2","100.11"
"121","1993","3","Gujarat","Ahmedabad","78.84","113.98","1445.7","88.08","99.96","1134.88","40.1","11.1","276.81","0.0","0.0","0.0","40.1","11.1","276.81","64.67","37.3","576.74","0.74","0.74","1000.0","0.39","0.39","1000.0","0.96","0.96","1000.0","10.3","5.1","495.15","5.95","5.39","906.11","7.99","3.58","447.68","0.46","0.32","692.81","6.76","0.7","103.57","12.35","13.26","1073.28","1.2","1.0","833.33","27.96","41.95","1500.38","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","50.33","58.12","1154.89","0.7","5.3","7571.43","153.3","30.96","201.98","3.17","8.73","11.9","1.54","0.0","95.78"
"121","1994","3","Gujarat","Ahmedabad","88.13","203.21","2305.8","143.9","151.7","1054.2","30.0","16.0","533.33","0.0","0.0","0.0","30.0","16.0","533.33","61.26","47.8","780.28","1.59","1.0","628.93","0.04","0.0","0.0","0.0","0.0","0.0","18.0","10.0","555.56","5.99","0.0","0.0","8.19","0.0","0.0","0.0","0.0","0.0","6.0","1.0","166.67","11.54","13.72","1188.91","0.0","0.0","0.0","27.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","47.44","52.16","1099.49","1.0","4.0","4000.0","120.98","0.0","0.0","5.71","8.97","14.68","2.59","0.0","96.66"
"121","1995","3","Gujarat","Ahmedabad","80.62","102.1","1266.36","116.17","104.18","896.77","32.0","18.9","590.62","0.0","0.0","0.0","32.0","18.9","590.62","63.42","65.05","1025.72","1.5","1.5","1000.0","0.0","0.0","0.0","0.86","0.86","1000.0","18.6","7.2","387.1","5.21","3.74","716.48","7.41","4.21","568.84","0.72","0.36","500.0","6.66","3.1","465.54","10.94","11.65","1065.17","0.0","0.0","0.0","26.18","34.14","1304.31","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","46.32","50.05","1080.58","0.7","5.3","7571.43","142.46","26.59","186.67","4.0","7.93","11.93","1.58","0.0","87.82"
"121","1996","3","Gujarat","Ahmedabad","61.66","60.15","975.57","96.74","126.92","1312.02","40.9","36.7","897.31","1.6","1.4","875.0","42.5","38.1","896.47","54.59","78.1","1430.69","0.68","0.99","1469.72","0.0","0.0","0.0","0.0","0.0","0.0","13.7","8.1","591.24","3.02","2.82","933.73","5.05","2.84","561.14","0.62","0.78","1257.28","6.86","2.1","306.17","12.4","14.78","1191.87","0.0","0.0","0.0","30.89","53.92","1745.41","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","50.77","71.58","1409.82","0.6","3.9","6500.0","154.27","33.61","217.83","3.37","10.46","13.83","2.75","0.0","88.47"
"121","1997","3","Gujarat","Ahmedabad","84.36","136.18","1614.29","112.35","123.34","1097.81","42.5","33.5","788.24","2.0","1.7","850.0","44.5","35.2","791.01","56.83","71.31","1254.82","1.76","2.82","1602.05","0.0","0.0","0.0","0.8","0.7","875.0","17.1","8.5","497.08","4.84","3.48","718.98","6.91","4.29","621.29","0.94","1.35","1446.58","8.91","6.34","710.87","7.42","7.98","1075.35","0.0","0.0","0.0","28.75","47.19","1641.16","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","53.35","71.34","1337.24","0.7","5.0","7142.86","165.67","34.39","207.61","3.97","12.05","16.02","2.02","0.1","122.48"
"121","1998","3","Gujarat","Ahmedabad","80.64","122.34","1517.01","92.3","123.52","1338.15","60.35","49.85","826.09","2.5","2.0","800.0","60.9","50.2","824.3","58.69","76.03","1295.46","1.82","3.24","1779.98","0.0","0.0","0.0","1.5","1.3","866.67","19.76","10.5","531.4","4.97","4.61","927.8","6.57","3.34","507.61","1.09","1.57","1435.62","8.81","5.58","632.82","7.71","9.19","1191.98","0.0","0.0","0.0","29.87","72.62","2431.32","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","57.3","98.08","1711.46","0.7","4.9","7000.0","181.09","54.58","301.41","4.07","14.24","18.31","1.82","0.0","130.94"
"121","1999","3","Gujarat","Ahmedabad","82.33","98.94","1201.75","94.97","124.24","1308.17","67.0","89.4","1334.33","0.0","0.0","0.0","67.0","89.4","1334.33","55.14","70.27","1274.23","1.4","1.9","1357.14","0.0","0.0","0.0","0.0","0.0","0.0","11.7","4.5","384.62","4.7","3.74","795.74","7.03","3.22","457.69","2.07","1.63","787.16","8.24","3.86","468.55","10.46","9.94","950.48","0.0","0.0","0.0","37.64","72.27","1920.24","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","46.06","68.88","1495.64","0.7","4.6","6571.43","180.37","37.67","208.85","4.17","15.91","20.08","2.85","0.0","130.7"
"121","2000","3","Gujarat","Ahmedabad","92.17","60.6","657.47","58.18","98.6","1694.67","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","54.93","53.9","981.39","1.63","1.28","783.35","0.0","0.0","0.0","0.85","0.91","1069.09","5.6","1.0","178.57","4.0","1.35","338.25","8.08","3.0","370.99","0.87","0.63","727.8","7.05","1.27","180.37","28.89","35.18","1217.42","0.1","0.1","1000.0","28.89","35.18","1217.42","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.0","44.68","46.28","1035.92","0.6","4.3","7166.67","216.75","22.14","102.16","3.69","14.05","17.74","1.62","0.16","131.25"
"121","2001","3","Gujarat","Ahmedabad","86.72","155.61","1794.4","80.33","112.35","1398.57","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","53.18","78.16","1469.71","1.34","2.5","1867.81","0.0","0.0","0.0","0.89","1.17","1311.24","11.5","3.8","330.43","4.5","2.85","632.69","8.09","3.95","488.75","1.1","1.46","1320.94","8.59","4.92","573.01","6.03","6.75","1120.5","0.1","0.1","1000.0","24.82","34.9","1405.78","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42.64","49.43","1159.15","0.6","4.3","7166.67","194.97","20.19","103.55","3.93","14.33","18.26","1.4","0.26","134.44"
"121","2002","3","Gujarat","Ahmedabad","75.51","73.75","976.63","94.96","128.96","1358.03","0.1","0.1","1000.0","0.0","0.0","0.0","0.1","0.1","1000.0","61.64","83.77","1359.03","1.4","2.32","1662.37","0.0","0.0","0.0","0.77","0.83","1076.42","12.22","4.16","340.4","3.8","2.45","643.97","8.25","3.53","427.86","1.16","0.93","796.9","14.88","6.47","434.52","6.45","7.17","1112.59","0.0","0.0","0.0","24.03","39.88","1659.45","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","47.32","54.94","1161.02","0.3","2.1","7000.0","206.99","27.05","130.66","4.4","14.77","19.17","1.63","0.26","112.56"
